q1_rad,q2_rad,q3_rad,shoulder_servo_deg,wrist_servo_deg,gripper_servo_deg,safe,connected,reason,contacts
-0.755653905,0.340609495,0.5672320069,3.408440942,50.96902695,65,1,1,safe,
-0.755653905,0.340609495,0.6108652382,3.408440942,50.96902695,70,1,1,safe,
-0.755653905,0.340609495,0.6544984695,3.408440942,50.96902695,75,1,1,safe,
-0.755653905,0.340609495,0.6981317008,3.408440942,50.96902695,80,1,1,safe,
-0.755653905,0.340609495,0.7417649321,3.408440942,50.96902695,85,1,1,safe,
-0.755653905,0.340609495,0.7853981634,3.408440942,50.96902695,90,1,1,safe,
-0.755653905,0.340609495,0.8290313947,3.408440942,50.96902695,95,1,1,safe,
-0.755653905,0.340609495,0.872664626,3.408440942,50.96902695,100,1,1,safe,
-0.755653905,0.340609495,0.9162978573,3.408440942,50.96902695,105,1,1,safe,
-0.755653905,0.340609495,0.9599310886,3.408440942,50.96902695,110,1,1,safe,
-0.755653905,0.340609495,1.00356432,3.408440942,50.96902695,115,1,1,safe,
-0.755653905,0.340609495,1.047197551,3.408440942,50.96902695,120,1,1,safe,
-0.755653905,0.340609495,1.090830782,3.408440942,50.96902695,125,1,1,safe,
-0.755653905,0.340609495,1.134464014,3.408440942,50.96902695,130,1,1,safe,
-0.755653905,0.340609495,1.178097245,3.408440942,50.96902695,135,1,1,safe,
-0.755653905,0.340609495,1.221730476,3.408440942,50.96902695,140,1,1,safe,
-0.755653905,0.340609495,1.265363708,3.408440942,50.96902695,145,1,1,safe,
-0.755653905,0.340609495,1.308996939,3.408440942,50.96902695,150,1,1,safe,
-0.755653905,0.340609495,1.35263017,3.408440942,50.96902695,155,1,1,safe,
-0.755653905,0.340609495,1.396263402,3.408440942,50.96902695,160,1,1,safe,
-0.755653905,0.340609495,1.439896633,3.408440942,50.96902695,165,1,1,safe,
-0.755653905,0.340609495,1.483529864,3.408440942,50.96902695,170,1,1,safe,
-0.755653905,0.340609495,1.527163096,3.408440942,50.96902695,175,1,1,safe,
-0.755653905,0.37551608,0,3.408440942,46.96902695,0,1,1,safe,
-0.755653905,0.37551608,0.0436332313,3.408440942,46.96902695,5,1,1,safe,
-0.755653905,0.37551608,0.0872664626,3.408440942,46.96902695,10,1,1,safe,
-0.755653905,0.37551608,0.1308996939,3.408440942,46.96902695,15,1,1,safe,
-0.755653905,0.37551608,0.1745329252,3.408440942,46.96902695,20,1,1,safe,
-0.755653905,0.37551608,0.2181661565,3.408440942,46.96902695,25,1,1,safe,
-0.755653905,0.37551608,0.2617993878,3.408440942,46.96902695,30,1,1,safe,
-0.755653905,0.37551608,0.3054326191,3.408440942,46.96902695,35,1,1,safe,
-0.755653905,0.37551608,0.3490658504,3.408440942,46.96902695,40,1,1,safe,
-0.755653905,0.37551608,0.3926990817,3.408440942,46.96902695,45,1,1,safe,
-0.755653905,0.37551608,0.436332313,3.408440942,46.96902695,50,1,1,safe,
-0.755653905,0.37551608,0.4799655443,3.408440942,46.96902695,55,1,1,safe,
-0.755653905,0.37551608,0.5235987756,3.408440942,46.96902695,60,1,1,safe,
-0.755653905,0.37551608,0.5672320069,3.408440942,46.96902695,65,1,1,safe,
-0.755653905,0.37551608,0.6108652382,3.408440942,46.96902695,70,1,1,safe,
-0.755653905,0.37551608,0.6544984695,3.408440942,46.96902695,75,1,1,safe,
-0.755653905,0.37551608,0.6981317008,3.408440942,46.96902695,80,1,1,safe,
-0.755653905,0.37551608,0.7417649321,3.408440942,46.96902695,85,1,1,safe,
-0.755653905,0.37551608,0.7853981634,3.408440942,46.96902695,90,1,1,safe,
-0.755653905,0.37551608,0.8290313947,3.408440942,46.96902695,95,1,1,safe,
-0.755653905,0.37551608,0.872664626,3.408440942,46.96902695,100,1,1,safe,
-0.755653905,0.37551608,0.9162978573,3.408440942,46.96902695,105,1,1,safe,
-0.755653905,0.37551608,0.9599310886,3.408440942,46.96902695,110,1,1,safe,
-0.755653905,0.37551608,1.00356432,3.408440942,46.96902695,115,1,1,safe,
-0.755653905,0.37551608,1.047197551,3.408440942,46.96902695,120,1,1,safe,
-0.755653905,0.37551608,1.090830782,3.408440942,46.96902695,125,1,1,safe,
-0.755653905,0.37551608,1.134464014,3.408440942,46.96902695,130,1,1,safe,
-0.755653905,0.37551608,1.178097245,3.408440942,46.96902695,135,1,1,safe,
-0.755653905,0.37551608,1.221730476,3.408440942,46.96902695,140,1,1,safe,
-0.755653905,0.37551608,1.265363708,3.408440942,46.96902695,145,1,1,safe,
-0.755653905,0.37551608,1.308996939,3.408440942,46.96902695,150,1,1,safe,
