q1_rad,q3_rad,segment,q2_min_rad,q2_max_rad,sample_count
0.308996939,0.3490658504,0,-0.7764012244,0.7071286398,18
0.308996939,0.436332313,0,-0.7764012244,0.7071286398,18
0.308996939,0.5235987756,0,-0.7764012244,0.7071286398,18
0.308996939,0.6108652382,0,-0.7764012244,0.7071286398,18
0.308996939,0.6981317008,0,-0.7764012244,0.7071286398,18
0.308996939,0.7853981634,0,-0.7764012244,0.7071286398,18
0.308996939,0.872664626,0,-0.7764012244,0.7071286398,18
0.308996939,0.9599310886,0,-0.7764012244,0.7071286398,18
0.308996939,1.047197551,0,-0.7764012244,0.7071286398,18
0.308996939,1.134464014,0,-0.7764012244,0.7071286398,18
0.308996939,1.221730476,0,-0.7764012244,0.7071286398,18
0.308996939,1.308996939,0,-0.7764012244,0.7071286398,18
0.308996939,1.396263402,0,-0.7764012244,0.7071286398,18
0.308996939,1.483529864,0,-0.7764012244,0.7071286398,18
0.3962634016,0,0,-0.7764012244,0.7071286398,18
0.3962634016,0.0872664626,0,-0.7764012244,0.7071286398,18
0.3962634016,0.1745329252,0,-0.7764012244,0.7071286398,18
0.3962634016,0.2617993878,0,-0.7764012244,0.7071286398,18
0.3962634016,0.3490658504,0,-0.7764012244,0.7071286398,18
0.3962634016,0.436332313,0,-0.7764012244,0.7071286398,18
0.3962634016,0.5235987756,0,-0.7764012244,0.7071286398,18
0.3962634016,0.6108652382,0,-0.7764012244,0.7071286398,18
0.3962634016,0.6981317008,0,-0.7764012244,0.7071286398,18
0.3962634016,0.7853981634,0,-0.7764012244,0.7071286398,18
0.3962634016,0.872664626,0,-0.7764012244,0.7071286398,18
0.3962634016,0.9599310886,0,-0.7764012244,0.7071286398,18
0.3962634016,1.047197551,0,-0.7764012244,0.7071286398,18
0.3962634016,1.134464014,0,-0.7764012244,0.7071286398,18
0.3962634016,1.221730476,0,-0.7764012244,0.7071286398,18
0.3962634016,1.308996939,0,-0.7764012244,0.7071286398,18
0.3962634016,1.396263402,0,-0.7764012244,0.7071286398,18
0.3962634016,1.483529864,0,-0.7764012244,0.7071286398,18
0.4835298642,0,0,-0.7764012244,0.7071286398,18
0.4835298642,0.0872664626,0,-0.7764012244,0.7071286398,18
0.4835298642,0.1745329252,0,-0.7764012244,0.7071286398,18
0.4835298642,0.2617993878,0,-0.7764012244,0.7071286398,18
0.4835298642,0.3490658504,0,-0.7764012244,0.7071286398,18
0.4835298642,0.436332313,0,-0.7764012244,0.7071286398,18
0.4835298642,0.5235987756,0,-0.7764012244,0.7071286398,18
0.4835298642,0.6108652382,0,-0.7764012244,0.7071286398,18
0.4835298642,0.6981317008,0,-0.7764012244,0.7071286398,18
0.4835298642,0.7853981634,0,-0.7764012244,0.7071286398,18
0.4835298642,0.872664626,0,-0.7764012244,0.7071286398,18
0.4835298642,0.9599310886,0,-0.7764012244,0.7071286398,18
0.4835298642,1.047197551,0,-0.7764012244,0.7071286398,18
0.4835298642,1.134464014,0,-0.7764012244,0.7071286398,18
0.4835298642,1.221730476,0,-0.7764012244,0.7071286398,18
0.4835298642,1.308996939,0,-0.7764012244,0.7071286398,18
0.4835298642,1.396263402,0,-0.7764012244,0.7071286398,18
0.4835298642,1.483529864,0,-0.7764012244,0.7071286398,18
0.5707963268,0,0,-0.7764012244,0.7071286398,18
0.5707963268,0.0872664626,0,-0.7764012244,0.7071286398,18
0.5707963268,0.1745329252,0,-0.7764012244,0.7071286398,18
0.5707963268,0.2617993878,0,-0.7764012244,0.7071286398,18
0.5707963268,0.3490658504,0,-0.7764012244,0.7071286398,18
0.5707963268,0.436332313,0,-0.7764012244,0.7071286398,18
0.5707963268,0.5235987756,0,-0.7764012244,0.7071286398,18
0.5707963268,0.6108652382,0,-0.7764012244,0.7071286398,18
0.5707963268,0.6981317008,0,-0.7764012244,0.7071286398,18
0.5707963268,0.7853981634,0,-0.7764012244,0.7071286398,18
0.5707963268,0.872664626,0,-0.7764012244,0.7071286398,18
0.5707963268,0.9599310886,0,-0.7764012244,0.7071286398,18
0.5707963268,1.047197551,0,-0.7764012244,0.7071286398,18
0.5707963268,1.134464014,0,-0.7764012244,0.7071286398,18
0.5707963268,1.221730476,0,-0.7764012244,0.7071286398,18
0.5707963268,1.308996939,0,-0.7764012244,0.7071286398,18
0.5707963268,1.396263402,0,-0.7764012244,0.7071286398,18
0.5707963268,1.483529864,0,-0.7764012244,0.7071286398,18
0.6580627894,0,0,-0.7764012244,0.7071286398,18
0.6580627894,0.0872664626,0,-0.7764012244,0.7071286398,18
0.6580627894,0.1745329252,0,-0.7764012244,0.7071286398,18
0.6580627894,0.2617993878,0,-0.7764012244,0.7071286398,18
0.6580627894,0.3490658504,0,-0.7764012244,0.7071286398,18
0.6580627894,0.436332313,0,-0.7764012244,0.7071286398,18
0.6580627894,0.5235987756,0,-0.7764012244,0.7071286398,18
0.6580627894,0.6108652382,0,-0.7764012244,0.7071286398,18
0.6580627894,0.6981317008,0,-0.7764012244,0.7071286398,18
0.6580627894,0.7853981634,0,-0.7764012244,0.7071286398,18
0.6580627894,0.872664626,0,-0.7764012244,0.7071286398,18
0.6580627894,0.9599310886,0,-0.7764012244,0.7071286398,18
0.6580627894,1.047197551,0,-0.7764012244,0.7071286398,18
0.6580627894,1.134464014,0,-0.7764012244,0.7071286398,18
0.6580627894,1.221730476,0,-0.7764012244,0.7071286398,18
0.6580627894,1.308996939,0,-0.7764012244,0.7071286398,18
0.6580627894,1.396263402,0,-0.7764012244,0.7071286398,18
0.6580627894,1.483529864,0,-0.7764012244,0.7071286398,18
0.745329252,0,0,-0.7764012244,0.7071286398,18
0.745329252,0.0872664626,0,-0.7764012244,0.7071286398,18
0.745329252,0.1745329252,0,-0.7764012244,0.7071286398,18
0.745329252,0.2617993878,0,-0.7764012244,0.7071286398,18
0.745329252,0.3490658504,0,-0.7764012244,0.7071286398,18
0.745329252,0.436332313,0,-0.7764012244,0.7071286398,18
0.745329252,0.5235987756,0,-0.7764012244,0.7071286398,18
0.745329252,0.6108652382,0,-0.7764012244,0.7071286398,18
0.745329252,0.6981317008,0,-0.7764012244,0.7071286398,18
0.745329252,0.7853981634,0,-0.7764012244,0.7071286398,18
0.745329252,0.872664626,0,-0.7764012244,0.7071286398,18
0.745329252,0.9599310886,0,-0.7764012244,0.7071286398,18
0.745329252,1.047197551,0,-0.7764012244,0.7071286398,18
0.745329252,1.134464014,0,-0.7764012244,0.7071286398,18
0.745329252,1.221730476,0,-0.7764012244,0.7071286398,18
0.745329252,1.308996939,0,-0.7764012244,0.7071286398,18
0.745329252,1.396263402,0,-0.7764012244,0.7071286398,18
0.745329252,1.483529864,0,-0.7764012244,0.7071286398,18
